Activity Date,Trans Code,Quantity,Price,Amount,Ticker
2020-11-10,Dividend,135.7748,1646.05,-5819.57,ORR.
2017-10-11,Split,257.9051,8.65,48594.53,NYF
2011-01-18,Deposit,704.9143,1494.35,42055.4,IJFb
2013-02-26,Buy,998.8878,1319.61,-43060.38,QKQQ
2020-11-04,Sell,218.4216,1472.83,24454.24,BWX.
2013-12-06,Split,674.8622,345.15,7374.92,REN.
2016-10-22,Sell,110.1113,1425.12,49796.44,FVMz
2022-04-05,Deposit,253.1003,1197.48,-9515.39,IORW
2022-07-30,Deposit,0.0,1114.03,44107.88,GWY
2023-08-15,Buy,474.8806,860.17,26381.49,FFI
2024-05-26,Split,0.0,729.91,1841.19,HOYW
2014-11-30,Split,141.7761,1386.49,43015.48,PBU.
2011-08-20,Split,692.6779,1433.29,21058.34,HJI.
2011-09-19,Deposit,702.9602,1140.97,22244.56,HBDw
2022-02-25,Withdrawal,37.5293,1989.03,-1180.6,VLJt
2014-06-16,Sell,234.8208,938.15,-27747.1,SMX.
2017-03-03,Dividend,0.0,1286.39,36008.87,EVH.
2019-10-04,Split,0.0,479.48,-7738.58,HIF
2022-02-21,Deposit,335.1396,562.51,-36612.06,CRNR
2021-11-05,Split,631.0961,1773.93,-14531.49,WHF
2018-04-13,Split,114.6288,1070.15,29977.8,TYFs
2025-10-06,Withdrawal,558.4786,160.62,28725.37,WMUY
2017-09-20,Deposit,238.2666,74.39,27936.14,XTL
2023-10-26,Split,672.3741,476.83,-4665.43,BPGJ
2011-01-17,Sell,262.969,370.34,21129.58,AQSX
2011-04-29,Deposit,255.0449,602.26,39968.36,CIK
2015-03-30,Split,690.6367,1840.43,-7837.99,RHLy
2015-09-17,Buy,74.3453,1664.72,-2405.29,UDH
2014-06-16,Sell,788.3943,223.47,-34904.0,EYB
2025-02-16,Withdrawal,458.4797,580.02,-40170.85,AFB
2013-05-11,Deposit,0.0,1707.39,-45876.29,EJU.
2019-04-06,Sell,563.3906,582.82,-3201.34,OQS
2016-07-26,Split,316.6844,1738.1,970.75,PCR
2014-08-27,Dividend,88.8002,1638.6,-35159.54,RPC
2022-02-12,Split,468.1052,1880.42,3843.85,JRD
2014-08-30,Dividend,0.0,857.9,-40025.59,KFN.
2023-12-05,Split,175.7297,1379.33,15563.02,GDYz
2015-05-13,Dividend,0.0,50.09,10286.13,SNA
2014-05-24,Sell,580.8905,24.62,-29179.21,POK.
2011-04-08,Buy,0.0,1839.43,38374.03,FRH.
2012-08-27,Buy,969.0795,1249.61,6750.09,EZZ.
2025-10-23,Sell,764.6914,228.59,34374.0,FQSp
2020-12-22,Dividend,512.6173,488.18,-16336.32,VWI
2023-07-15,Buy,587.8794,442.95,-18259.04,IOD
2021-04-17,Split,687.6936,1807.23,-12382.17,SSD
2011-03-17,Dividend,829.6287,1540.41,18068.99,PUG
2022-09-06,Deposit,173.478,1007.62,-41023.97,OIDf
2013-06-19,Buy,147.4669,843.6,-43857.92,BQIh
2016-12-09,Deposit,994.947,350.55,-27954.77,VTZ.
2024-09-16,Deposit,19.9048,27.89,40417.78,XSY.
2014-03-16,Split,47.7395,1381.84,-32299.44,TOY.
2018-06-12,Dividend,784.8429,242.92,49329.2,QFAr
2013-05-06,Sell,463.3086,1785.51,-44814.85,XFVN
2011-02-08,Deposit,0.0,82.71,21819.01,FCUP
2025-10-07,Dividend,974.9258,1777.34,-9304.82,MPY.
2016-01-02,Split,0.0,796.55,6283.87,ZXZM
2015-05-31,Dividend,287.9323,1687.22,35614.59,WFWO
2021-04-29,Dividend,131.4821,1156.42,-46988.24,FMCa
2025-10-15,Deposit,384.4029,1996.73,1621.23,PXNw
2025-11-15,Dividend,968.2881,1211.95,37295.64,PAL
2014-09-22,Deposit,220.432,414.25,-32346.7,BOU
2013-12-22,Buy,399.0915,707.68,10229.16,OGN.
2025-01-05,Dividend,911.7306,103.31,24191.19,IMU
2019-06-23,Split,0.0,568.13,25519.73,SMOM
2018-12-22,Sell,642.9138,525.79,-32414.93,QOIi
2023-06-13,Withdrawal,191.7945,1579.8,-30786.3,XIR
2015-06-08,Withdrawal,619.4289,676.93,34497.48,ANO
2011-09-28,Deposit,939.7127,726.59,5760.27,IJH.
2010-10-20,Withdrawal,817.834,1558.68,38730.26,OXFx
2013-06-06,Dividend,108.6493,951.95,34691.38,PHZ
2016-05-05,Withdrawal,110.6398,326.83,23567.39,BPC
2010-07-30,Dividend,292.0988,1583.65,-33785.95,OBQ.
2019-10-19,Buy,608.506,856.64,-33633.87,ESB.
2016-06-10,Dividend,293.6358,1774.68,514.67,JVLH
2021-08-28,Dividend,939.6997,866.07,22177.48,ZLQX
2011-07-27,Withdrawal,248.5863,1974.91,-13709.12,PTAn
2011-11-15,Sell,0.0,637.06,-18293.02,JWY.
2014-05-29,Dividend,0.0,290.06,-34586.67,AEW.
2024-04-30,Sell,578.8057,1809.05,-32031.85,SWFA
2022-08-01,Withdrawal,0.0,1709.4,24647.31,QSF
2024-11-18,Split,821.2819,63.53,16703.83,DBUR
2017-11-21,Deposit,0.0,15.32,6961.17,YJZ
2012-06-21,Buy,151.1173,1397.7,-3647.1,VDL.
2024-11-11,Deposit,579.2922,606.62,-21318.04,EGAT
2022-01-10,Sell,531.6504,484.86,-3746.85,DSQ
2025-04-28,Buy,971.9501,265.87,29975.19,GPI.
2017-12-04,Deposit,812.5482,694.17,-43045.83,YRWb
2011-11-09,Split,797.1281,1038.07,34971.84,UOZA
2025-09-01,Split,875.0988,1749.57,12828.79,KCT.
2012-11-18,Withdrawal,172.8047,827.63,-5119.47,MDB.
2018-04-09,Dividend,967.2459,1258.45,-34584.02,RHS.
2024-10-15,Split,980.1308,955.92,4563.14,YEL.
2023-04-25,Sell,136.5298,1598.11,19678.88,ENP.
2024-09-25,Buy,919.3634,1051.17,30379.67,SVO.
2010-04-05,Sell,0.0,866.14,-4820.65,QXBO
2015-05-15,Deposit,961.1692,1620.15,-44617.02,BUD
2014-02-25,Buy,0.0,247.26,-44699.8,XPA.
2021-06-25,Buy,156.4789,1708.3,-29153.75,RCM
2018-01-30,Buy,722.5693,952.47,42689.07,SGXX
2019-08-23,Dividend,0.0,1484.97,7089.96,ZFE.
2018-07-23,Buy,0.0,461.61,44317.04,LHRM
2010-08-15,Sell,320.9901,1767.85,-13100.74,FMSy
2021-08-18,Buy,253.4012,890.78,-40370.78,BLT
2012-12-20,Dividend,768.2765,1691.06,-34460.23,WCH
2025-11-19,Split,864.0583,1738.31,30298.42,VGLg
2015-06-25,Split,328.9978,129.76,-10315.77,RRW
2019-11-07,Deposit,0.0,931.85,-47366.95,ZAU.
2012-02-07,Withdrawal,804.9412,16.46,32168.84,DLJ
2025-08-24,Buy,560.5375,1677.41,18997.31,KIL.
2016-10-09,Dividend,939.5672,1984.12,-9771.92,CVNP
2023-05-10,Buy,282.2615,1150.25,-34013.68,FDAc
2017-08-13,Buy,0.0,1319.91,11526.9,VKV.
2013-05-17,Deposit,84.4675,1919.52,-33978.77,IPL.
2014-04-15,Deposit,649.4667,145.03,-28409.65,OBQ
2019-03-16,Buy,39.0757,1451.17,22801.4,KEIV
2014-04-18,Buy,873.0205,295.91,-4166.16,LPBD
2015-03-03,Deposit,294.0233,1597.55,37690.03,CNP.
2021-05-09,Dividend,742.8271,1974.51,-40109.38,UHUk
2013-10-08,Withdrawal,309.295,1124.96,-17858.44,JZH.
2020-08-29,Split,655.6112,195.86,-36407.07,ZMJI
2024-09-01,Split,116.7848,1299.68,-41597.86,XFM.
2013-02-05,Dividend,0.0,1773.44,188.03,RTR
2020-03-27,Deposit,440.759,1622.13,-19239.41,VTEh
2010-03-31,Deposit,924.2971,1574.51,-8496.03,OITR
2020-08-28,Sell,365.3015,1551.66,9297.09,WDF.
2011-08-08,Sell,887.5782,1247.8,-11042.34,OXI
2022-05-19,Sell,143.9566,1791.31,36746.55,LNX.
2018-11-22,Split,169.3626,688.69,-6972.36,AHL.
2013-12-04,Split,732.6124,234.4,42657.61,BJT
2013-12-25,Dividend,885.4693,266.35,26143.94,CQH
2017-02-07,Split,113.3612,1228.02,39541.34,GTS
2023-10-25,Withdrawal,514.9847,1564.23,-41590.45,QJX.
2017-10-21,Withdrawal,0.0,349.48,29345.81,FEK
2014-02-19,Deposit,949.3277,105.75,-8460.05,OTE
2014-04-21,Withdrawal,0.0,1001.9,9107.79,ZZER
2011-09-20,Deposit,0.0,1526.4,21867.09,EFTh
2024-03-30,Split,287.155,410.23,-2408.33,NRIu
2016-08-16,Split,77.6463,830.78,-41986.03,YFY.
2014-03-11,Sell,633.9641,1230.62,35235.8,DLVv
2014-02-03,Sell,810.9161,1027.17,-42978.36,TNJ
2015-03-11,Sell,0.0,518.92,18326.76,BJK.
2016-01-05,Split,102.9963,1128.3,35220.54,LDX.
2016-04-13,Dividend,208.0304,467.68,35852.49,EQJ
2014-07-09,Sell,840.0115,1335.08,37552.67,EVN
2021-04-24,Buy,137.4289,1236.6,37570.59,MXM.
2025-12-05,Deposit,284.7483,365.14,15485.77,USL.
2010-11-28,Sell,298.358,1408.12,24981.81,MLF.
2022-05-05,Buy,174.7156,1001.26,-34999.43,XLI
2014-05-28,Withdrawal,292.6103,1726.41,19083.74,CIBT
2010-09-11,Sell,941.1082,260.76,12369.95,DWM
2014-11-17,Deposit,378.1473,175.51,-49036.2,CFVR
2017-04-29,Deposit,0.0,1170.85,-7206.83,BJO
2017-04-20,Split,905.4149,1965.47,-31051.93,GGG.
2019-06-28,Buy,729.5647,1426.27,18309.25,ATVV
2022-01-03,Withdrawal,701.671,1064.6,-41827.23,JEM
2011-07-19,Buy,509.7254,734.16,28446.75,NVL.
2021-04-30,Buy,348.8784,1081.48,-49577.41,SNC
2015-10-25,Split,0.0,570.04,5334.1,ZCV
2020-08-06,Split,0.0,958.06,-9782.43,NJNi
2020-07-24,Split,242.79,139.64,28464.67,UBG.
2024-04-26,Deposit,814.3951,1896.33,14528.53,CVS
2023-03-11,Split,657.2838,1941.68,-2685.82,NBM
2015-08-05,Withdrawal,186.9655,592.4,-13946.25,JSO
2011-10-02,Withdrawal,0.0,992.39,-35379.24,LXEF
2024-04-15,Split,922.3974,1758.01,20740.28,CVW
2010-07-04,Deposit,528.8327,1721.88,47307.33,ELH
2018-04-19,Buy,870.1735,1430.81,5616.04,IBNG
2024-10-01,Sell,361.7384,379.84,-4950.53,UUMj
2022-04-30,Withdrawal,481.4316,734.98,31786.28,OVL.
2020-06-08,Buy,781.7948,1270.65,-21299.88,GDR
2021-01-29,Sell,26.5536,497.97,40782.35,GHJ
2022-07-03,Withdrawal,173.977,401.29,8837.83,TTT
2011-06-12,Buy,91.4756,166.56,-36186.66,EPM
2020-04-11,Buy,340.8919,1701.14,-5293.59,OKDz
2024-11-22,Withdrawal,396.8655,261.77,23978.95,XMP
2025-06-08,Withdrawal,366.8044,528.49,8100.3,HOO
2024-03-05,Dividend,812.0289,1762.83,-45577.2,KNWM
2024-02-23,Withdrawal,920.4308,1867.5,-39878.25,WLN
2024-07-01,Dividend,0.0,1376.16,-48787.5,XIYm
2018-02-07,Deposit,715.087,886.01,28650.45,FRH.
2014-03-04,Dividend,0.0,1403.55,-35475.27,CSY.
2023-03-19,Buy,37.5988,1330.47,-33564.03,YZO
2010-11-07,Dividend,71.7545,749.48,5881.53,ZIT.
2024-04-03,Buy,0.0,1160.11,30500.92,SNQu
2017-05-08,Dividend,69.2599,967.74,-2046.09,LMM.
2018-06-25,Withdrawal,617.9742,1295.05,36587.46,ABS
2013-11-17,Dividend,650.7212,461.24,25260.34,INT.
2013-03-14,Deposit,886.1348,320.93,-8412.43,ZJM.
2021-10-19,Deposit,843.4362,1467.29,-2671.0,MHZx
2024-07-14,Withdrawal,506.9729,1083.55,-45807.38,DOD
2013-06-11,Withdrawal,847.8391,918.67,6243.69,VGC
2021-02-21,Buy,0.0,1735.12,-48274.58,NPRF
2014-05-16,Deposit,910.8102,898.39,-23138.09,GKO
2024-07-06,Dividend,61.9968,1951.54,-42496.1,UZT.
2015-10-14,Dividend,0.0,361.27,-6580.43,SSX
2018-05-08,Withdrawal,0.0,141.69,-11125.16,MAD
2015-12-20,Split,294.2113,276.66,12428.44,GNM
2012-06-20,Split,987.6577,714.77,-49495.3,EAN.
2019-06-17,Dividend,56.8772,1940.68,12642.1,EEW
2017-07-22,Buy,954.3087,532.23,-23380.09,SBS.
2020-08-23,Deposit,644.049,1772.57,21164.31,DXL.
2022-08-27,Split,723.5405,1626.37,26948.12,UJS
2020-11-15,Withdrawal,704.3475,1036.4,-19532.66,IXLx
2023-01-26,Split,0.0,1058.99,-10242.07,PDDt
2020-12-05,Split,0.0,113.35,23802.4,BWXA
2010-11-20,Deposit,489.1236,1957.68,26834.64,TWL.
2018-09-02,Buy,0.0,815.6,-22546.99,YBV
2013-04-30,Deposit,780.7377,1277.85,42829.31,QRV.
2025-08-16,Split,0.0,557.73,37179.48,UJGU
2011-04-22,Buy,365.2407,319.72,450.03,HTCu
2017-04-22,Buy,538.6258,361.66,42642.02,YNV.
2019-12-17,Split,0.0,867.45,12899.03,ENL.
2010-02-02,Withdrawal,216.8968,460.75,-40792.47,TXLq
2020-02-15,Buy,0.0,915.08,-29653.4,VTVN
2025-04-23,Sell,960.3715,1992.72,-41021.19,HKJ.
2014-09-11,Dividend,250.3437,1045.72,47207.6,PUD
2015-05-21,Dividend,734.5745,1057.87,-47717.96,OFA
2013-06-02,Sell,434.5121,637.42,11513.25,JWO
2019-11-29,Split,884.4998,710.63,-19977.06,BWL
2021-08-01,Dividend,766.6631,1593.97,-21315.34,JQD
2025-06-15,Buy,327.2833,4.98,45409.17,QFE
2016-10-12,Sell,439.4606,277.94,21013.15,QAF.
2024-11-08,Sell,857.6755,1650.07,46034.19,EQT
2019-07-11,Deposit,0.0,1092.48,-28069.44,IIAx
2018-01-11,Withdrawal,46.9557,689.93,35700.67,XDU.
2011-05-20,Split,365.0339,1.11,28452.44,UXU
2016-06-25,Sell,254.0322,817.16,20320.03,ESK
2011-04-23,Split,937.7876,740.95,-34228.2,XFS
2019-11-15,Split,611.8606,1390.15,17835.32,ZRK.
2018-02-25,Sell,0.0,382.66,27259.1,HCM
2018-11-19,Deposit,511.1322,88.71,11417.23,ZBJ.
2019-04-07,Split,778.255,1902.32,-9671.75,GII.
2014-09-11,Deposit,0.0,1506.6,29792.92,VGG.
2022-10-11,Deposit,720.3166,287.87,8056.2,WCCb
2015-02-13,Buy,800.7207,1356.08,-32291.34,WQO.
2022-08-09,Buy,303.5944,1849.41,-28087.78,UFQ
2011-03-10,Dividend,207.1246,111.72,7259.59,NNE.
2025-11-26,Sell,252.4708,1577.09,-7738.48,WLGS
2017-04-30,Sell,253.4486,773.15,-24174.54,SSTm
2017-06-11,Buy,0.0,48.04,8493.36,OBV.
2011-08-18,Deposit,113.4972,1412.99,28403.61,WYN
2025-04-22,Withdrawal,57.1832,1707.8,-29310.4,RJQ
2011-01-06,Dividend,797.5662,1486.88,-848.93,IRC.
2013-02-27,Deposit,877.9611,270.74,38851.98,IOE.
2012-05-20,Split,90.4755,814.02,-16821.31,HUO
2015-08-25,Buy,613.2117,1299.1,-31371.34,YGM.
2016-08-07,Sell,993.2345,990.67,30239.4,DQIo
2010-11-18,Buy,678.0537,1637.42,30022.43,MJG
2012-09-15,Deposit,796.0319,447.6,41534.24,IJI.
2013-07-07,Withdrawal,284.276,937.37,20256.35,OIJ.
2013-04-17,Split,0.0,356.45,-8353.28,SOK
2023-11-15,Sell,247.1822,1138.16,1449.96,TUAp
2015-03-28,Buy,189.0165,372.98,-24288.99,BZD
2015-11-02,Split,201.5828,1655.82,27960.53,DTRi
2017-05-29,Dividend,0.0,1491.05,-35492.26,OUBW
2015-09-21,Buy,886.8977,669.88,-13459.71,DJNL
2021-03-08,Withdrawal,887.3768,1182.75,53.09,AST
2021-12-27,Deposit,555.5948,1115.45,-2445.95,ZKY
2019-12-20,Buy,0.0,598.27,23719.69,FWF.
2022-04-05,Deposit,355.5872,1293.48,788.25,PRD
2025-04-14,Sell,573.0958,324.42,24384.27,UHS.
2013-07-14,Split,622.8878,564.87,2094.68,DGNm
2010-06-18,Buy,223.2886,136.21,25071.5,MQC.
2018-07-15,Deposit,505.8869,1376.78,36172.62,VOY.
2022-06-29,Buy,428.0859,861.2,21204.64,WRB
2024-12-27,Withdrawal,0.0,623.85,39662.87,VQG.
2017-07-27,Withdrawal,118.8045,1180.43,2005.93,BWX.
2015-08-11,Deposit,179.5843,1106.21,-38161.11,IBFJ
2011-04-17,Dividend,122.1312,36.32,19288.81,WUB
2023-10-12,Withdrawal,0.0,530.21,-33029.88,MZH
2014-04-07,Split,229.9824,1861.87,10386.3,TEX.
2023-07-16,Sell,173.9023,1209.43,-880.51,BFR
2024-05-26,Dividend,0.0,1253.95,-5603.65,SLWb
2020-10-27,Buy,410.8501,1352.59,31529.86,UQU.
2024-10-23,Dividend,380.3737,1375.07,-48625.24,TDR.
2025-05-15,Split,149.7121,142.49,16282.63,MSWM
2013-11-01,Dividend,0.0,1091.5,-3491.09,XSZ.
2012-04-06,Dividend,660.8761,1979.0,-25694.15,EAQc
2018-07-26,Buy,0.0,1354.03,10339.18,NRJ.
2020-10-14,Buy,196.0019,681.15,38867.16,RMC.
2011-03-14,Withdrawal,645.3427,1661.92,28986.42,QWR.
2019-05-11,Withdrawal,962.0769,1553.05,-841.11,TZZW
2019-03-26,Withdrawal,189.205,1971.78,-29823.8,ECX
2018-02-18,Dividend,299.0633,238.89,45286.98,PTE
2019-09-06,Deposit,487.9636,1323.97,-16796.07,PSH.
2024-01-19,Deposit,851.0545,1497.1,-36931.38,GAMc
2015-02-20,Split,697.7485,131.58,-35948.3,GUYV
2014-11-07,Withdrawal,495.5855,642.98,-46688.14,EPQZ
2010-07-22,Split,898.3966,267.76,41218.15,BTIh
2018-08-24,Buy,437.4016,1930.18,-33536.53,RMS.
2016-08-01,Buy,120.0611,1.42,-19629.53,RGG.
2025-02-01,Buy,507.0855,224.11,39918.07,GBXb
2020-08-13,Withdrawal,526.4612,1777.37,-49272.96,YOT
2018-10-09,Buy,240.9645,1519.1,-5115.11,MQX
2012-04-26,Deposit,978.891,518.65,25954.05,SQV.
2016-11-14,Dividend,182.4832,875.36,35255.55,OZU.
2013-04-02,Split,0.0,1947.12,-11941.84,UBU
2014-12-07,Sell,95.116,1949.99,-19878.44,DYJ.
2013-02-15,Sell,659.036,305.71,-21246.49,UYE
2024-12-25,Withdrawal,776.9749,1020.57,-3207.91,JED.
2011-08-02,Sell,111.3996,909.43,-20903.27,RUP.
2012-01-29,Withdrawal,0.0,348.29,-30971.5,NPC
2010-12-03,Buy,740.1279,1202.35,30024.36,JCAi
2017-09-20,Dividend,186.8779,1459.71,-22133.16,EETB
2014-09-14,Withdrawal,531.3192,782.56,-27459.03,KKH.
2021-07-17,Dividend,0.0,1454.95,5892.53,OSIv
2011-02-27,Split,884.6704,465.77,1871.55,EVOB
2015-04-09,Split,292.7032,1238.95,-25418.95,IBQ.
2013-03-08,Dividend,323.858,1745.54,47603.31,QLP
2013-10-06,Buy,759.4905,1881.76,15198.81,NCT
2012-01-19,Sell,54.4226,1195.03,30398.19,ZQCc
2020-07-05,Buy,993.5205,206.86,32037.35,KQSZ
2021-12-08,Withdrawal,266.7072,741.33,13234.19,FAC
2011-06-29,Split,771.8391,1815.16,-46115.7,PPHu
2016-01-06,Deposit,692.599,1733.36,21861.68,ADFj
2012-06-01,Withdrawal,733.3243,30.47,26704.97,WFHX
2012-12-16,Buy,452.6613,1452.83,20484.85,HSH
2023-07-16,Withdrawal,992.7118,876.26,6924.58,RRQ.
2010-05-31,Buy,874.7898,424.39,-17231.58,WTJ
2013-10-05,Deposit,130.9302,1291.42,-209.8,QLU
2018-12-29,Dividend,932.6884,1818.01,2459.22,GDJm
2018-02-28,Buy,836.8273,1488.31,-16157.73,LMN.
2013-07-20,Withdrawal,615.7552,681.88,-31596.32,FBA.
2012-12-03,Buy,213.55,124.34,-15284.52,OEXD
2010-01-14,Deposit,994.6742,1668.98,5935.76,UUP
2016-07-06,Buy,184.8971,1357.88,-45683.46,PNX
2017-08-07,Split,430.5782,477.26,-17234.81,MKJK
2015-12-27,Sell,378.096,1872.81,36263.54,VKN
2022-12-31,Withdrawal,475.7141,1082.98,35193.44,NHV
2017-12-28,Deposit,446.6479,111.35,-4901.77,TEPV
2024-02-08,Sell,162.0102,1217.27,-21642.61,SOK
2013-12-23,Withdrawal,946.8591,471.56,-22371.66,CCN
2012-04-10,Deposit,0.0,830.28,-6155.17,PSF.
2018-04-15,Split,658.7358,1585.6,12490.78,BWHN
2015-08-09,Buy,838.0761,1094.88,16500.23,IIYc
2017-08-18,Deposit,0.0,1049.89,-26445.8,LKQu
2010-11-06,Split,894.4141,1903.55,11128.21,YEJ.
2020-04-03,Sell,650.8541,1674.71,25176.07,LIJ.
2025-08-19,Withdrawal,956.9827,1104.53,-24764.33,WQW.
2016-06-23,Deposit,962.4097,676.99,18714.01,AVW
2018-09-10,Split,124.5485,1682.2,-12348.03,EHL
2025-08-19,Split,747.3431,1146.24,-29340.27,TJW.
2013-09-24,Buy,982.3505,1422.92,-24544.89,OZJ
2024-04-21,Sell,257.2267,1886.62,-24326.54,IRKA
2021-08-08,Withdrawal,354.4935,303.39,-24619.41,ZFG.
2020-08-03,Split,0.0,1876.92,-33561.19,YAS.
2017-06-30,Withdrawal,393.8161,95.18,21303.29,XKR.
2022-05-17,Buy,133.2265,605.7,-32596.21,TAP.
2013-06-25,Deposit,468.133,1208.14,19880.76,NJI.
2024-01-25,Sell,458.6687,109.72,-211.21,QPZ.
2011-08-19,Sell,265.2969,1144.86,-20829.85,MHSY
2022-04-14,Sell,452.3637,350.06,-30969.45,HTD
2024-09-10,Sell,274.3671,1327.07,-35755.8,FGQ
2014-07-17,Dividend,899.932,1888.27,36789.75,TVJ
2015-11-10,Split,0.0,1684.23,-30783.05,XTN
2012-05-19,Sell,0.0,1873.39,-1462.17,WUMN
2015-12-02,Buy,667.3611,35.04,-24355.84,VPF.
2016-03-02,Dividend,319.1162,1292.78,-36419.0,RPJh
2024-03-04,Dividend,0.0,363.45,17036.97,TEO
2017-04-22,Withdrawal,76.8146,66.58,35093.25,JYB.
2010-06-30,Deposit,405.6904,1340.09,27301.14,DKD
2020-10-22,Split,0.0,1309.33,11883.39,FXWn
2021-01-27,Dividend,622.7768,1051.59,22899.58,BCV.
2019-10-19,Withdrawal,891.5234,581.91,15398.38,JNVg
2023-08-27,Split,665.0511,694.03,-46677.92,UFXV
2013-10-04,Buy,0.0,407.87,-44534.14,FBOi
2011-02-20,Dividend,0.0,1123.92,40340.01,HNHq
2013-03-24,Sell,798.5272,241.76,48255.82,RBVH
2023-01-29,Sell,485.4967,876.69,19456.74,PKA.
2012-11-28,Deposit,0.0,1318.52,6916.01,NYA.
2025-04-04,Sell,104.0946,1944.21,9487.16,PUH.
2021-06-29,Deposit,125.8724,538.6,-25127.22,TOL.
2022-09-04,Split,520.2637,1146.64,25720.07,GVS
2018-12-09,Sell,0.0,328.84,-27452.67,MLB.
2014-08-17,Withdrawal,140.6663,1393.63,24563.87,GVT
2025-10-24,Sell,143.3594,1217.2,-14974.46,YDLQ
2018-04-19,Sell,544.9072,1382.1,-15688.92,KQSn
2019-04-06,Withdrawal,726.8779,1908.08,-40168.94,SUP.
2018-12-30,Withdrawal,646.9482,1036.76,41766.94,ASS
2023-03-02,Split,0.0,685.16,7099.65,ZNX
2015-05-20,Dividend,552.1575,1755.42,-15164.66,AHG.
2023-09-25,Buy,24.4855,1821.68,-4511.1,ACKN
2020-12-18,Sell,724.6958,1487.37,211.44,DYT
2017-07-30,Split,950.9016,221.48,30451.79,CZL
2025-06-10,Split,0.0,1860.12,35159.49,DVA
2024-11-15,Withdrawal,23.218,1290.47,-29896.83,ULN.
2015-10-20,Deposit,405.6979,167.71,4317.18,PIIq
2010-10-01,Withdrawal,362.8776,347.54,4197.55,ZZKE
2012-03-27,Split,0.0,155.52,24353.66,UGC
2015-07-27,Dividend,0.0,154.73,-40588.56,YRVw
2018-05-11,Buy,0.0,1113.68,30222.23,UOTY
2010-11-09,Deposit,84.6561,1816.3,7836.07,SLI.
2016-06-06,Withdrawal,833.5306,558.64,-19750.35,GDSp
2017-12-01,Sell,231.0377,1729.25,1470.57,PFTu
2021-08-26,Buy,891.7449,1787.79,-8130.02,YRLu
2017-01-26,Withdrawal,362.0639,761.18,-19443.69,ETDI
2013-06-25,Sell,32.0847,1045.16,-44511.71,TGJ.
2020-04-15,Sell,278.9619,1400.05,14220.24,RBEf
2014-01-03,Buy,0.0,369.12,4883.98,LOS.
2018-07-15,Deposit,0.0,212.9,-31630.48,BMY.
2017-11-12,Deposit,0.0,1924.57,-1446.21,OIB.
2023-10-18,Buy,375.0435,1298.29,17476.31,YTH
2020-10-03,Split,0.0,1385.44,-33777.85,PXH
2015-03-09,Deposit,993.7011,282.92,45260.95,EAEL
2010-05-27,Sell,565.508,107.29,-12508.25,BIK
2012-01-26,Deposit,936.4016,1348.15,9139.13,OEG
2018-10-21,Split,0.0,879.05,-40933.83,NPTb
2012-04-10,Split,755.7729,1707.22,-35954.49,DWI
2024-10-09,Split,713.8879,1784.62,36423.65,BBZv
2018-03-23,Dividend,686.6785,1952.39,-31854.08,ZBS.
2014-07-15,Dividend,0.0,394.81,-40529.03,IFA.
2024-06-18,Withdrawal,726.6852,1088.68,-26372.66,JYA.
2013-07-01,Sell,0.0,68.79,26521.97,NPUw
2021-10-13,Withdrawal,76.6261,1762.16,-16455.56,UQLR
2022-02-09,Split,0.0,1711.04,-24154.52,YBY.
2021-01-08,Sell,207.5957,1515.37,1410.84,YWT
2016-08-31,Buy,646.7195,1589.51,37201.65,KHC
2013-10-29,Buy,0.0,1727.4,48489.13,TVH.
2011-02-21,Deposit,907.6183,666.9,-47098.85,SAF
2022-01-04,Deposit,709.2398,363.43,43541.99,VQGx
2025-02-07,Deposit,818.7069,524.95,-10944.66,WVI.
2025-08-14,Split,811.1649,1571.7,984.75,QXE
2025-01-27,Dividend,820.0022,545.09,-11165.49,GSK.
2010-05-07,Dividend,452.3967,917.41,48530.76,CRWr
2020-09-23,Deposit,947.7125,959.21,8179.72,QBEs
2023-02-28,Withdrawal,850.3357,129.83,20433.22,BJX.
2010-05-15,Deposit,767.1068,1845.65,-37705.61,SYQ
2020-01-26,Sell,716.4995,1113.61,-23607.52,WVF.
2017-08-13,Deposit,0.0,1932.59,-16211.93,FLJ
2010-11-02,Deposit,0.0,1512.36,45941.66,GUZp
2014-07-23,Buy,829.4846,102.61,-17005.91,WNQ.
2011-05-23,Deposit,0.0,211.65,-26743.58,PIB.
2016-12-20,Deposit,0.0,1552.45,48899.96,DUYq
2013-03-14,Withdrawal,0.0,760.18,-19393.86,MFJ
2010-11-09,Deposit,206.287,1173.71,-30359.11,OIN.
2020-05-04,Withdrawal,649.7838,791.55,-14993.53,KQHT
2024-01-02,Dividend,24.5365,140.31,34254.9,FWG.
2016-12-23,Dividend,980.611,1048.11,-38296.32,RDPX
2015-04-04,Split,791.4219,1403.32,-43136.25,XNG.
2022-03-15,Buy,0.0,185.2,-42524.46,FRY.
2012-07-01,Sell,0.0,793.17,45820.72,TQQ
2023-02-01,Withdrawal,668.7029,1394.91,-39463.79,YRA
2022-04-25,Split,599.5858,233.9,11442.39,ZBD
2020-10-06,Withdrawal,104.967,152.66,49904.92,BHP.
2013-05-10,Split,0.0,1424.44,21682.54,OMK.
2013-07-29,Withdrawal,346.7551,1780.35,22030.81,QPW
2017-08-06,Buy,598.7345,1814.48,-42076.49,XZV
2013-12-27,Withdrawal,850.1581,1863.89,17762.15,YMHh
2022-03-20,Buy,0.0,483.85,-20647.82,EPW.
